"CO_month","datetime","CO_workingday","NO_temp","NO_atemp","NO_humidity","NO_windspeed","S_casual","S_registered","count","CO_hour","CO_day","CO_year","CO_season","CO_weather","CO_humidityQ","CO_tempQ","CO_atempQ","CO_windspeedQ","S_casualQ","S_registeredQ","CO_holiday","CN_school","NN_soleil","CN_soleilQ","NN_tendance_1","NN_tendance_2","CN_tendance_1Q","CN_tendance_2Q","S_rateregis","S_rateregisQ"
"June",2012-06-14 23:00:00,"1",25.42,30.305,69,11.0014,36,136,172,"23","Thursday","2012","Été","Nuageux","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(118,222]",0,1,-20.8864034579518,"(-28,1.01]",1.45870834075922,530,"(1.31,1.49]","(501,582]",0.790697674418605,"(0.77,0.817]"
"June",2012-06-15 00:00:00,"1",24.6,29.545,73,11.0014,26,68,94,"0","Friday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(36,118]",0,1,-25.7432036053545,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.723404255319149,"(0.717,0.77]"
"June",2012-06-15 01:00:00,"1",23.78,27.275,78,12.998,9,42,51,"1","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","(4,17]","(36,118]",0,1,-27.7515213590885,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.823529411764706,"(0.817,0.855]"
"June",2012-06-15 02:00:00,"1",22.96,26.515,83,7.0015,0,15,15,"2","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","[0,7]","[0,4]","[0,36]",0,1,-26.6335884513929,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",1,"(0.986,1]"
"June",2012-06-15 03:00:00,"1",22.96,26.515,83,11.0014,2,3,5,"3","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","[0,36]",0,1,-22.5479280071949,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.6,"[0,0.641]"
"June",2012-06-15 04:00:00,"1",22.96,26.515,83,11.0014,1,13,14,"4","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","[0,36]",0,1,-15.9961389683147,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.928571428571429,"(0.923,0.953]"
"June",2012-06-15 05:00:00,"1",22.14,25.76,88,7.0015,2,31,33,"5","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","[0,7]","[0,4]","[0,36]",0,1,-7.58409065085768,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.939393939393939,"(0.923,0.953]"
"June",2012-06-15 06:00:00,"1",22.14,25.76,83,8.9981,9,142,151,"6","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","(4,17]","(118,222]",0,1,2.41971878980787,"(1.01,28.9]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.940397350993378,"(0.923,0.953]"
"June",2012-06-15 07:00:00,"1",22.96,26.515,83,11.0014,17,413,430,"7","Friday","2012","Été","Beau temps","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","(4,17]","(222,886]",0,1,12.8637975095543,"(1.01,28.9]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.96046511627907,"(0.953,0.986]"
"June",2012-06-15 08:00:00,"1",24.6,29.545,69,11.0014,44,609,653,"8","Friday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(222,886]",0,1,24.0650550909137,"(1.01,28.9]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.932618683001531,"(0.923,0.953]"
"June",2012-06-15 09:00:00,"1",25.42,30.305,65,11.0014,58,308,366,"9","Friday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,35.6238751645885,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.841530054644809,"(0.817,0.855]"
"June",2012-06-15 10:00:00,"1",26.24,31.06,57,11.0014,56,160,216,"10","Friday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,47.2686555932093,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.740740740740741,"(0.717,0.77]"
"June",2012-06-15 11:00:00,"1",27.06,31.06,50,12.998,106,180,286,"11","Friday","2012","Été","Beau temps","(47,62]","(26.2,41]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,58.6045490559302,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.629370629370629,"[0,0.641]"
"June",2012-06-15 12:00:00,"1",28.7,31.82,45,11.0014,111,292,403,"12","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,68.6656672536281,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.724565756823821,"(0.717,0.77]"
"June",2012-06-15 13:00:00,"1",28.7,31.82,42,16.9979,121,272,393,"13","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(13,17]","(49,367]","(222,886]",0,1,74.338262891903,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.692111959287532,"(0.641,0.717]"
"June",2012-06-15 14:00:00,"1",29.52,32.575,39,12.998,121,255,376,"14","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,71.0227896315474,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.678191489361702,"(0.641,0.717]"
"June",2012-06-15 15:00:00,"1",29.52,32.575,39,12.998,107,270,377,"15","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,61.7605910256887,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.716180371352785,"(0.641,0.717]"
"June",2012-06-15 16:00:00,"1",29.52,32.575,37,12.998,132,426,558,"16","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,50.6492876557672,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.763440860215054,"(0.717,0.77]"
"June",2012-06-15 17:00:00,"1",30.34,32.575,37,19.0012,125,698,823,"17","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(17,57]","(49,367]","(222,886]",0,1,39.0435207603827,"(28.9,74.4]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.848116646415553,"(0.817,0.855]"
"June",2012-06-15 18:00:00,"1",29.52,32.575,39,15.0013,121,572,693,"18","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(13,17]","(49,367]","(222,886]",0,1,27.4316715918162,"(1.01,28.9]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.825396825396825,"(0.817,0.855]"
"June",2012-06-15 19:00:00,"1",28.7,31.82,42,11.0014,98,369,467,"19","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,16.0998443064821,"(1.01,28.9]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.790149892933619,"(0.77,0.817]"
"June",2012-06-15 20:00:00,"1",27.88,31.82,44,12.998,89,296,385,"20","Friday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,5.35604215096866,"(1.01,28.9]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.768831168831169,"(0.717,0.77]"
"June",2012-06-15 21:00:00,"1",27.06,31.06,50,7.0015,83,250,333,"21","Friday","2012","Été","Beau temps","(47,62]","(26.2,41]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,-4.8330443419006,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.750750750750751,"(0.717,0.77]"
"June",2012-06-15 22:00:00,"1",26.24,31.06,53,8.9981,79,242,321,"22","Friday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,-13.6783500965243,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.753894080996885,"(0.717,0.77]"
"June",2012-06-15 23:00:00,"1",25.42,31.06,53,16.9979,46,176,222,"23","Friday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(13,17]","(17,49]","(118,222]",0,1,-20.8314919410388,"(-28,1.01]",1.45870834075922,531,"(1.31,1.49]","(501,582]",0.792792792792793,"(0.77,0.817]"
"June",2012-06-16 00:00:00,"0",23.78,27.275,56,8.9981,25,112,137,"0","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(36,118]",0,1,-25.6953059209784,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.817518248175182,"(0.817,0.855]"
"June",2012-06-16 01:00:00,"0",22.96,26.515,56,0,16,79,95,"1","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(4,17]","(36,118]",0,1,-27.7137141673474,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.831578947368421,"(0.817,0.855]"
"June",2012-06-16 02:00:00,"0",23.78,27.275,53,0,12,55,67,"2","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(4,17]","(36,118]",0,1,-26.6079641800898,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.82089552238806,"(0.817,0.855]"
"June",2012-06-16 03:00:00,"0",22.96,26.515,60,6.0032,8,19,27,"3","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(4,17]","[0,36]",0,1,-22.5347152854813,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.703703703703704,"(0.641,0.717]"
"June",2012-06-16 04:00:00,"0",22.14,25.76,68,8.9981,3,5,8,"4","Saturday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","[0,36]",0,1,-15.9939749768309,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.625,"[0,0.641]"
"June",2012-06-16 05:00:00,"0",22.14,25.76,68,7.0015,2,21,23,"5","Saturday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","[0,7]","[0,4]","[0,36]",0,1,-7.59092280583466,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.91304347826087,"(0.889,0.923]"
"June",2012-06-16 06:00:00,"0",22.14,25.76,68,12.998,11,36,47,"6","Saturday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(4,17]","[0,36]",0,1,2.4067929387895,"(1.01,28.9]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.765957446808511,"(0.717,0.77]"
"June",2012-06-16 07:00:00,"0",22.14,25.76,68,12.998,10,68,78,"7","Saturday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(4,17]","(36,118]",0,1,12.8450374526466,"(1.01,28.9]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.871794871794872,"(0.855,0.889]"
"June",2012-06-16 08:00:00,"0",23.78,27.275,64,11.0014,47,157,204,"8","Saturday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(118,222]",0,1,24.0427806225008,"(1.01,28.9]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.769607843137255,"(0.717,0.77]"
"June",2012-06-16 09:00:00,"0",24.6,30.305,60,6.0032,88,279,367,"9","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,35.5998022390345,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.760217983651226,"(0.717,0.77]"
"June",2012-06-16 10:00:00,"0",26.24,31.06,47,12.998,139,296,435,"10","Saturday","2012","Été","Beau temps","[0,47]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,47.2449578140587,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.680459770114943,"(0.641,0.717]"
"June",2012-06-16 11:00:00,"0",27.06,31.06,39,11.0014,213,353,566,"11","Saturday","2012","Été","Beau temps","[0,47]","(26.2,41]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,58.5850873063678,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.623674911660777,"[0,0.641]"
"June",2012-06-16 12:00:00,"0",27.88,31.82,41,7.0015,254,349,603,"12","Saturday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","[0,7]","(49,367]","(222,886]",0,1,68.6597052982988,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.5787728026534,"[0,0.641]"
"June",2012-06-16 13:00:00,"0",29.52,32.575,34,11.0014,293,324,617,"13","Saturday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,74.3652009609327,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.525121555915721,"[0,0.641]"
"June",2012-06-16 14:00:00,"0",29.52,32.575,37,15.0013,264,309,573,"14","Saturday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(13,17]","(49,367]","(222,886]",0,1,71.0766718990571,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.539267015706806,"[0,0.641]"
"June",2012-06-16 15:00:00,"0",30.34,32.575,35,16.9979,295,288,583,"15","Saturday","2012","Été","Beau temps","[0,47]","(26.2,41]","(31.1,45.5]","(13,17]","(49,367]","(222,886]",0,1,61.8194127315032,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.493996569468268,"[0,0.641]"
"June",2012-06-16 16:00:00,"0",29.52,32.575,37,7.0015,238,304,542,"16","Saturday","2012","Été","Nuageux","[0,47]","(26.2,41]","(31.1,45.5]","[0,7]","(49,367]","(222,886]",0,1,50.7084041980672,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.560885608856089,"[0,0.641]"
"June",2012-06-16 17:00:00,"0",29.52,32.575,37,16.9979,244,349,593,"17","Saturday","2012","Été","Nuageux","[0,47]","(26.2,41]","(31.1,45.5]","(13,17]","(49,367]","(222,886]",0,1,39.1024872367496,"(28.9,74.4]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.588532883642496,"[0,0.641]"
"June",2012-06-16 18:00:00,"0",29.52,32.575,37,15.0013,256,315,571,"18","Saturday","2012","Été","Nuageux","[0,47]","(26.2,41]","(31.1,45.5]","(13,17]","(49,367]","(222,886]",0,1,27.4904523706523,"(1.01,28.9]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.551663747810858,"[0,0.641]"
"June",2012-06-16 19:00:00,"0",28.7,31.82,42,12.998,184,277,461,"19","Saturday","2012","Été","Nuageux","[0,47]","(26.2,41]","(31.1,45.5]","(7,13]","(49,367]","(222,886]",0,1,16.1582156138485,"(1.01,28.9]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.600867678958785,"[0,0.641]"
"June",2012-06-16 20:00:00,"0",27.06,31.06,47,12.998,123,229,352,"20","Saturday","2012","Été","Nuageux","[0,47]","(26.2,41]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,5.41265283348668,"(1.01,28.9]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.650568181818182,"(0.641,0.717]"
"June",2012-06-16 21:00:00,"0",26.24,31.06,50,15.0013,98,192,290,"21","Saturday","2012","Été","Nuageux","(47,62]","(20.5,26.2]","(24.2,31.1]","(13,17]","(49,367]","(118,222]",0,1,-4.77656194539299,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.662068965517241,"(0.641,0.717]"
"June",2012-06-16 22:00:00,"0",25.42,31.06,53,19.9995,91,189,280,"22","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(17,57]","(49,367]","(118,222]",0,1,-13.6246164834453,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.675,"(0.641,0.717]"
"June",2012-06-16 23:00:00,"0",24.6,31.06,53,19.9995,49,134,183,"23","Saturday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(17,57]","(17,49]","(118,222]",0,1,-20.7825642090383,"(-28,1.01]",1.45870834075922,532,"(1.31,1.49]","(501,582]",0.73224043715847,"(0.717,0.77]"
"June",2012-06-17 00:00:00,"0",22.96,26.515,56,8.9981,31,117,148,"0","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(36,118]",0,1,-25.6539355062302,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.790540540540541,"(0.77,0.817]"
"June",2012-06-17 01:00:00,"0",22.96,26.515,60,11.0014,21,67,88,"1","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(36,118]",0,1,-27.6827254621913,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.761363636363636,"(0.717,0.77]"
"June",2012-06-17 02:00:00,"0",22.96,26.515,56,6.0032,19,55,74,"2","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(17,49]","(36,118]",0,1,-26.5891049780486,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.743243243243243,"(0.717,0.77]"
"June",2012-06-17 03:00:00,"0",22.14,25.76,64,7.0015,6,22,28,"3","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","[0,7]","(4,17]","[0,36]",0,1,-22.5279122496371,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.785714285714286,"(0.77,0.817]"
"June",2012-06-17 04:00:00,"0",22.14,25.76,64,6.0032,2,16,18,"4","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","[0,7]","[0,4]","[0,36]",0,1,-15.9976988909741,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.888888888888889,"(0.855,0.889]"
"June",2012-06-17 05:00:00,"0",22.14,25.76,68,8.9981,4,13,17,"5","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","[0,36]",0,1,-7.60308559861728,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.764705882352941,"(0.717,0.77]"
"June",2012-06-17 06:00:00,"0",21.32,25,72,7.0015,7,16,23,"6","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","[0,7]","(4,17]","[0,36]",0,1,2.38934745381912,"(1.01,28.9]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.695652173913043,"(0.641,0.717]"
"June",2012-06-17 07:00:00,"0",21.32,25,72,6.0032,18,30,48,"7","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","[0,7]","(17,49]","[0,36]",0,1,12.8219026905753,"(1.01,28.9]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.625,"[0,0.641]"
"June",2012-06-17 08:00:00,"0",22.96,26.515,68,16.9979,24,95,119,"8","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(13,17]","(17,49]","(36,118]",0,1,24.0164199646171,"(1.01,28.9]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.798319327731092,"(0.77,0.817]"
"June",2012-06-17 09:00:00,"0",22.96,26.515,68,11.0014,91,183,274,"9","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,35.5717932587649,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.667883211678832,"(0.641,0.717]"
"June",2012-06-17 10:00:00,"0",23.78,27.275,64,0,148,288,436,"10","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,47.2172533798457,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.660550458715596,"(0.641,0.717]"
"June",2012-06-17 11:00:00,"0",25.42,31.06,57,7.0015,196,350,546,"11","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,58.5611610325147,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.641025641025641,"(0.641,0.717]"
"June",2012-06-17 12:00:00,"0",25.42,31.06,57,0,260,355,615,"12","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,68.6481085129058,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.577235772357724,"[0,0.641]"
"June",2012-06-17 13:00:00,"0",26.24,31.06,53,11.0014,267,347,614,"13","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,74.3851184666079,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.56514657980456,"[0,0.641]"
"June",2012-06-17 14:00:00,"0",26.24,31.06,53,0,255,327,582,"14","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","[0,7]","(49,367]","(222,886]",0,1,71.1248491205991,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.561855670103093,"[0,0.641]"
"June",2012-06-17 15:00:00,"0",27.06,31.06,50,15.0013,203,260,463,"15","Sunday","2012","Été","Beau temps","(47,62]","(26.2,41]","(24.2,31.1]","(13,17]","(49,367]","(222,886]",0,1,61.8740454399695,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.561555075593952,"[0,0.641]"
"June",2012-06-17 16:00:00,"0",27.06,31.06,54,19.9995,240,340,580,"16","Sunday","2012","Été","Beau temps","(47,62]","(26.2,41]","(24.2,31.1]","(17,57]","(49,367]","(222,886]",0,1,50.7639656283526,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.586206896551724,"[0,0.641]"
"June",2012-06-17 17:00:00,"0",26.24,31.06,57,15.0013,232,361,593,"17","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(13,17]","(49,367]","(222,886]",0,1,39.1580488463022,"(28.9,74.4]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.608768971332209,"[0,0.641]"
"June",2012-06-17 18:00:00,"0",26.24,31.06,53,12.998,203,310,513,"18","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,27.545713889427,"(1.01,28.9]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.604288499025341,"[0,0.641]"
"June",2012-06-17 19:00:00,"0",26.24,31.06,53,11.0014,146,244,390,"19","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(222,886]",0,1,16.212785443714,"(1.01,28.9]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.625641025641026,"[0,0.641]"
"June",2012-06-17 20:00:00,"0",25.42,31.06,57,12.998,101,201,302,"20","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,5.46513354582125,"(1.01,28.9]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.665562913907285,"(0.641,0.717]"
"June",2012-06-17 21:00:00,"0",25.42,31.06,57,12.998,76,170,246,"21","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(118,222]",0,1,-4.72486089698977,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.691056910569106,"(0.641,0.717]"
"June",2012-06-17 22:00:00,"0",24.6,30.305,60,12.998,55,98,153,"22","Sunday","2012","Été","Beau temps","(47,62]","(20.5,26.2]","(24.2,31.1]","(7,13]","(49,367]","(36,118]",0,1,-13.5762816961931,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.640522875816993,"[0,0.641]"
"June",2012-06-17 23:00:00,"0",23.78,27.275,64,12.998,29,79,108,"23","Sunday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","(17,49]","(36,118]",0,1,-20.7396664354093,"(-28,1.01]",1.45870834075922,533,"(1.31,1.49]","(501,582]",0.731481481481482,"(0.717,0.77]"
"June",2012-06-18 00:00:00,"1",22.96,26.515,73,16.9979,12,28,40,"0","Monday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(13,17]","(4,17]","[0,36]",0,1,-25.6191211203926,"(-28,1.01]",1.45870834075922,534,"(1.31,1.49]","(501,582]",0.7,"(0.641,0.717]"
"June",2012-06-18 01:00:00,"1",22.14,25.76,77,15.0013,9,5,14,"1","Monday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(13,17]","(4,17]","[0,36]",0,1,-27.6585644999205,"(-28,1.01]",1.45870834075922,534,"(1.31,1.49]","(501,582]",0.357142857142857,"[0,0.641]"
"June",2012-06-18 02:00:00,"1",22.14,25.76,77,15.0013,3,6,9,"2","Monday","2012","Été","Beau temps","(62,77]","(20.5,26.2]","(24.2,31.1]","(13,17]","[0,4]","[0,36]",0,1,-26.5770005214613,"(-28,1.01]",1.45870834075922,534,"(1.31,1.49]","(501,582]",0.666666666666667,"(0.641,0.717]"
"June",2012-06-18 03:00:00,"1",21.32,25,83,15.0013,1,3,4,"3","Monday","2012","Été","Nuageux","(77,100]","(20.5,26.2]","(24.2,31.1]","(13,17]","[0,4]","[0,36]",0,1,-22.5274905155734,"(-28,1.01]",1.45870834075922,534,"(1.31,1.49]","(501,582]",0.75,"(0.717,0.77]"
"June",2012-06-18 04:00:00,"1",22.14,25.76,77,12.998,0,9,9,"4","Monday","2012","Été","Nuageux","(62,77]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","[0,36]",0,1,-16.0072666736399,"(-28,1.01]",1.45870834075922,534,"(1.31,1.49]","(501,582]",1,"(0.986,1]"
"June",2012-06-18 05:00:00,"1",21.32,25,83,8.9981,1,22,23,"5","Monday","2012","Été","Pluvieux (-)","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","[0,36]",0,1,-7.6205220221637,"(-28,1.01]",1.45870834075922,534,"(1.31,1.49]","(501,582]",0.956521739130435,"(0.953,0.986]"
"June",2012-06-18 06:00:00,"1",21.32,25,88,8.9981,0,37,37,"6","Monday","2012","Été","Pluvieux (-)","(77,100]","(20.5,26.2]","(24.2,31.1]","(7,13]","[0,4]","(36,118]",0,1,2.36745204643352,"(1.01,28.9]",1.45870834075922,534,"(1.31,1.49]","(501,582]",1,"(0.986,1]"
