index,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,day,year
5164,2012-08-21 00:00:00,3,0,1,2,24.6,28.03,83,6.0032,August,0,Tuesday,2012
5165,2012-08-21 01:00:00,3,0,1,2,24.6,28.03,83,8.9981,August,1,Tuesday,2012
5166,2012-08-21 02:00:00,3,0,1,2,23.78,27.275,88,19.0012,August,2,Tuesday,2012
5167,2012-08-21 03:00:00,3,0,1,1,22.96,26.515,88,0.0,August,3,Tuesday,2012
5168,2012-08-21 04:00:00,3,0,1,1,22.96,26.515,88,0.0,August,4,Tuesday,2012
5169,2012-08-21 05:00:00,3,0,1,1,22.96,26.515,83,6.0032,August,5,Tuesday,2012
5170,2012-08-21 06:00:00,3,0,1,1,22.96,26.515,83,7.0015,August,6,Tuesday,2012
5171,2012-08-21 07:00:00,3,0,1,1,24.6,28.79,78,7.0015,August,7,Tuesday,2012
5172,2012-08-21 08:00:00,3,0,1,1,24.6,28.79,78,8.9981,August,8,Tuesday,2012
5173,2012-08-21 09:00:00,3,0,1,1,26.24,30.305,69,0.0,August,9,Tuesday,2012
5174,2012-08-21 10:00:00,3,0,1,1,27.06,31.06,61,7.0015,August,10,Tuesday,2012
5175,2012-08-21 11:00:00,3,0,1,1,28.7,32.575,54,0.0,August,11,Tuesday,2012
5176,2012-08-21 12:00:00,3,0,1,1,29.52,32.575,45,0.0,August,12,Tuesday,2012
5177,2012-08-21 13:00:00,3,0,1,1,30.34,32.575,40,0.0,August,13,Tuesday,2012
5178,2012-08-21 14:00:00,3,0,1,1,31.16,33.335,37,6.0032,August,14,Tuesday,2012
5179,2012-08-21 15:00:00,3,0,1,1,31.16,33.335,37,0.0,August,15,Tuesday,2012
5180,2012-08-21 16:00:00,3,0,1,1,31.16,33.335,37,0.0,August,16,Tuesday,2012
5181,2012-08-21 17:00:00,3,0,1,1,30.34,33.335,51,19.0012,August,17,Tuesday,2012
5182,2012-08-21 18:00:00,3,0,1,1,29.52,33.335,54,15.0013,August,18,Tuesday,2012
5183,2012-08-21 19:00:00,3,0,1,3,25.42,29.545,73,7.0015,August,19,Tuesday,2012
5184,2012-08-21 20:00:00,3,0,1,1,26.24,30.305,73,0.0,August,20,Tuesday,2012
5185,2012-08-21 21:00:00,3,0,1,1,26.24,30.305,73,0.0,August,21,Tuesday,2012
5186,2012-08-21 22:00:00,3,0,1,1,26.24,29.545,78,0.0,August,22,Tuesday,2012
5187,2012-08-21 23:00:00,3,0,1,1,25.42,28.79,83,0.0,August,23,Tuesday,2012
5188,2012-08-22 00:00:00,3,0,1,1,25.42,28.79,83,7.0015,August,0,Wednesday,2012
5189,2012-08-22 01:00:00,3,0,1,1,25.42,29.545,78,0.0,August,1,Wednesday,2012
5190,2012-08-22 02:00:00,3,0,1,1,25.42,29.545,78,0.0,August,2,Wednesday,2012
5191,2012-08-22 03:00:00,3,0,1,1,25.42,29.545,78,0.0,August,3,Wednesday,2012
5192,2012-08-22 04:00:00,3,0,1,1,23.78,27.275,83,7.0015,August,4,Wednesday,2012
5193,2012-08-22 05:00:00,3,0,1,1,24.6,28.79,78,0.0,August,5,Wednesday,2012
5194,2012-08-22 06:00:00,3,0,1,1,25.42,29.545,73,0.0,August,6,Wednesday,2012
5195,2012-08-22 07:00:00,3,0,1,1,25.42,29.545,78,0.0,August,7,Wednesday,2012
5196,2012-08-22 08:00:00,3,0,1,1,26.24,30.305,73,6.0032,August,8,Wednesday,2012
5197,2012-08-22 09:00:00,3,0,1,1,27.88,31.82,65,0.0,August,9,Wednesday,2012
5198,2012-08-22 10:00:00,3,0,1,1,28.7,32.575,61,6.0032,August,10,Wednesday,2012
5199,2012-08-22 11:00:00,3,0,1,1,29.52,33.335,58,6.0032,August,11,Wednesday,2012
5200,2012-08-22 12:00:00,3,0,1,1,30.34,33.335,51,0.0,August,12,Wednesday,2012
5201,2012-08-22 13:00:00,3,0,1,1,31.16,34.09,48,7.0015,August,13,Wednesday,2012
5202,2012-08-22 14:00:00,3,0,1,1,31.16,34.09,45,7.0015,August,14,Wednesday,2012
5203,2012-08-22 15:00:00,3,0,1,1,31.16,34.09,48,8.9981,August,15,Wednesday,2012
5204,2012-08-22 16:00:00,3,0,1,3,30.34,34.09,55,15.0013,August,16,Wednesday,2012
5205,2012-08-22 17:00:00,3,0,1,3,30.34,34.09,55,15.0013,August,17,Wednesday,2012
5206,2012-08-22 18:00:00,3,0,1,3,27.06,31.06,61,15.0013,August,18,Wednesday,2012
5207,2012-08-22 19:00:00,3,0,1,2,27.06,31.06,74,0.0,August,19,Wednesday,2012
5208,2012-08-22 20:00:00,3,0,1,1,26.24,30.305,73,12.998,August,20,Wednesday,2012
5209,2012-08-22 21:00:00,3,0,1,1,26.24,30.305,73,0.0,August,21,Wednesday,2012
5210,2012-08-22 22:00:00,3,0,1,1,26.24,30.305,73,0.0,August,22,Wednesday,2012
5211,2012-08-22 23:00:00,3,0,1,1,26.24,28.79,83,0.0,August,23,Wednesday,2012
5212,2012-08-23 00:00:00,3,0,1,1,26.24,29.545,78,0.0,August,0,Thursday,2012
5213,2012-08-23 01:00:00,3,0,1,1,25.42,28.79,83,0.0,August,1,Thursday,2012
5214,2012-08-23 02:00:00,3,0,1,1,25.42,28.79,83,0.0,August,2,Thursday,2012
5215,2012-08-23 03:00:00,3,0,1,1,25.42,28.79,83,6.0032,August,3,Thursday,2012
5216,2012-08-23 04:00:00,3,0,1,1,25.42,28.79,83,0.0,August,4,Thursday,2012
5217,2012-08-23 05:00:00,3,0,1,1,25.42,28.79,83,0.0,August,5,Thursday,2012
5218,2012-08-23 06:00:00,3,0,1,2,24.6,27.275,88,6.0032,August,6,Thursday,2012
5219,2012-08-23 07:00:00,3,0,1,2,25.42,28.79,83,6.0032,August,7,Thursday,2012
5220,2012-08-23 08:00:00,3,0,1,2,27.06,31.06,74,6.0032,August,8,Thursday,2012
5221,2012-08-23 09:00:00,3,0,1,2,28.7,32.575,70,0.0,August,9,Thursday,2012
5222,2012-08-23 10:00:00,3,0,1,1,30.34,34.09,58,6.0032,August,10,Thursday,2012
5223,2012-08-23 11:00:00,3,0,1,1,31.16,34.09,48,6.0032,August,11,Thursday,2012
5224,2012-08-23 12:00:00,3,0,1,1,31.98,34.09,38,0.0,August,12,Thursday,2012
5225,2012-08-23 13:00:00,3,0,1,1,33.62,36.365,38,6.0032,August,13,Thursday,2012
5226,2012-08-23 14:00:00,3,0,1,1,31.98,34.85,46,15.0013,August,14,Thursday,2012
5227,2012-08-23 15:00:00,3,0,1,1,31.98,34.85,46,8.9981,August,15,Thursday,2012
5228,2012-08-23 16:00:00,3,0,1,1,31.16,34.09,48,11.0014,August,16,Thursday,2012
5229,2012-08-23 17:00:00,3,0,1,1,31.16,34.09,45,15.0013,August,17,Thursday,2012
5230,2012-08-23 18:00:00,3,0,1,1,30.34,33.335,48,15.0013,August,18,Thursday,2012
5231,2012-08-23 19:00:00,3,0,1,1,29.52,33.335,51,6.0032,August,19,Thursday,2012
5232,2012-08-23 20:00:00,3,0,1,1,28.7,32.575,61,7.0015,August,20,Thursday,2012
5233,2012-08-23 21:00:00,3,0,1,1,28.7,32.575,61,8.9981,August,21,Thursday,2012
5234,2012-08-23 22:00:00,3,0,1,2,27.88,31.82,61,7.0015,August,22,Thursday,2012
5235,2012-08-23 23:00:00,3,0,1,2,27.06,31.06,69,0.0,August,23,Thursday,2012
5236,2012-08-24 00:00:00,3,0,1,2,27.06,31.06,69,0.0,August,0,Friday,2012
5237,2012-08-24 01:00:00,3,0,1,2,26.24,30.305,73,0.0,August,1,Friday,2012
5238,2012-08-24 02:00:00,3,0,1,1,27.06,31.06,69,0.0,August,2,Friday,2012
5239,2012-08-24 03:00:00,3,0,1,1,26.24,30.305,73,0.0,August,3,Friday,2012
5240,2012-08-24 04:00:00,3,0,1,2,26.24,30.305,73,0.0,August,4,Friday,2012
5241,2012-08-24 05:00:00,3,0,1,1,26.24,29.545,78,0.0,August,5,Friday,2012
5242,2012-08-24 06:00:00,3,0,1,2,25.42,28.79,83,0.0,August,6,Friday,2012
5243,2012-08-24 07:00:00,3,0,1,2,26.24,29.545,78,0.0,August,7,Friday,2012
5244,2012-08-24 08:00:00,3,0,1,2,27.06,31.06,74,0.0,August,8,Friday,2012
5245,2012-08-24 09:00:00,3,0,1,2,29.52,33.335,58,0.0,August,9,Friday,2012
5246,2012-08-24 10:00:00,3,0,1,2,31.16,34.09,48,0.0,August,10,Friday,2012
5247,2012-08-24 11:00:00,3,0,1,2,31.16,34.09,48,7.0015,August,11,Friday,2012
5248,2012-08-24 12:00:00,3,0,1,2,31.16,34.09,45,6.0032,August,12,Friday,2012
5249,2012-08-24 13:00:00,3,0,1,2,32.8,35.605,41,7.0015,August,13,Friday,2012
5250,2012-08-24 14:00:00,3,0,1,1,31.98,34.85,43,7.0015,August,14,Friday,2012
5251,2012-08-24 15:00:00,3,0,1,2,31.16,34.09,48,8.9981,August,15,Friday,2012
5252,2012-08-24 16:00:00,3,0,1,2,31.16,34.09,48,8.9981,August,16,Friday,2012
5253,2012-08-24 17:00:00,3,0,1,2,30.34,33.335,51,15.0013,August,17,Friday,2012
5254,2012-08-24 18:00:00,3,0,1,2,29.52,34.09,62,12.998,August,18,Friday,2012
5255,2012-08-24 19:00:00,3,0,1,2,29.52,33.335,58,11.0014,August,19,Friday,2012
5256,2012-08-24 20:00:00,3,0,1,2,28.7,32.575,65,15.0013,August,20,Friday,2012
5257,2012-08-24 21:00:00,3,0,1,2,28.7,32.575,61,11.0014,August,21,Friday,2012
5258,2012-08-24 22:00:00,3,0,1,2,28.7,32.575,61,0.0,August,22,Friday,2012
5259,2012-08-24 23:00:00,3,0,1,2,27.88,31.82,69,6.0032,August,23,Friday,2012
5260,2012-08-25 00:00:00,3,0,0,2,28.7,32.575,61,0.0,August,0,Saturday,2012
5261,2012-08-25 01:00:00,3,0,0,2,27.88,31.82,69,0.0,August,1,Saturday,2012
5262,2012-08-25 02:00:00,3,0,0,2,27.06,31.06,74,6.0032,August,2,Saturday,2012
5263,2012-08-25 03:00:00,3,0,0,1,27.06,31.06,69,6.0032,August,3,Saturday,2012
5264,2012-08-25 04:00:00,3,0,0,2,27.06,31.06,69,7.0015,August,4,Saturday,2012
5265,2012-08-25 05:00:00,3,0,0,2,26.24,30.305,73,11.0014,August,5,Saturday,2012
5266,2012-08-25 06:00:00,3,0,0,2,26.24,29.545,78,11.0014,August,6,Saturday,2012
5267,2012-08-25 07:00:00,3,0,0,2,26.24,29.545,78,12.998,August,7,Saturday,2012
5268,2012-08-25 08:00:00,3,0,0,2,27.06,31.06,74,16.9979,August,8,Saturday,2012
5269,2012-08-25 09:00:00,3,0,0,2,27.88,31.82,69,19.0012,August,9,Saturday,2012
5270,2012-08-25 10:00:00,3,0,0,2,28.7,32.575,65,19.9995,August,10,Saturday,2012
5271,2012-08-25 11:00:00,3,0,0,2,29.52,34.09,62,19.0012,August,11,Saturday,2012
5272,2012-08-25 12:00:00,3,0,0,3,29.52,33.335,54,26.0027,August,12,Saturday,2012
5273,2012-08-25 13:00:00,3,0,0,2,29.52,33.335,51,23.9994,August,13,Saturday,2012
5274,2012-08-25 14:00:00,3,0,0,3,27.06,31.06,65,16.9979,August,14,Saturday,2012
5275,2012-08-25 15:00:00,3,0,0,2,26.24,30.305,73,22.0028,August,15,Saturday,2012
5276,2012-08-25 16:00:00,3,0,0,2,27.06,31.06,74,19.9995,August,16,Saturday,2012
5277,2012-08-25 17:00:00,3,0,0,2,27.06,31.06,74,22.0028,August,17,Saturday,2012
5278,2012-08-25 18:00:00,3,0,0,2,27.06,31.06,69,31.0009,August,18,Saturday,2012
5279,2012-08-25 19:00:00,3,0,0,2,26.24,29.545,78,19.9995,August,19,Saturday,2012
5280,2012-08-25 20:00:00,3,0,0,3,25.42,28.79,83,16.9979,August,20,Saturday,2012
5281,2012-08-25 21:00:00,3,0,0,1,25.42,28.79,83,23.9994,August,21,Saturday,2012
5282,2012-08-25 22:00:00,3,0,0,1,25.42,28.79,83,23.9994,August,22,Saturday,2012
5283,2012-08-25 23:00:00,3,0,0,2,25.42,28.79,83,16.9979,August,23,Saturday,2012
5284,2012-08-26 00:00:00,3,0,0,1,26.24,28.79,89,16.9979,August,0,Sunday,2012
5285,2012-08-26 01:00:00,3,0,0,1,26.24,28.79,89,12.998,August,1,Sunday,2012
5286,2012-08-26 02:00:00,3,0,0,2,26.24,28.79,89,15.0013,August,2,Sunday,2012
5287,2012-08-26 03:00:00,3,0,0,2,26.24,28.79,89,16.9979,August,3,Sunday,2012
5288,2012-08-26 04:00:00,3,0,0,2,26.24,28.79,89,12.998,August,4,Sunday,2012
5289,2012-08-26 05:00:00,3,0,0,1,26.24,28.79,89,12.998,August,5,Sunday,2012
5290,2012-08-26 06:00:00,3,0,0,1,25.42,28.03,88,19.9995,August,6,Sunday,2012
5291,2012-08-26 07:00:00,3,0,0,1,26.24,28.79,89,12.998,August,7,Sunday,2012
5292,2012-08-26 08:00:00,3,0,0,1,27.88,31.82,79,19.0012,August,8,Sunday,2012
5293,2012-08-26 09:00:00,3,0,0,1,27.88,31.82,79,16.9979,August,9,Sunday,2012
5294,2012-08-26 10:00:00,3,0,0,1,30.34,34.85,66,26.0027,August,10,Sunday,2012
5295,2012-08-26 11:00:00,3,0,0,1,30.34,34.85,66,23.9994,August,11,Sunday,2012
5296,2012-08-26 12:00:00,3,0,0,3,29.52,34.85,74,23.9994,August,12,Sunday,2012
5297,2012-08-26 13:00:00,3,0,0,3,27.06,30.305,78,27.9993,August,13,Sunday,2012
5298,2012-08-26 14:00:00,3,0,0,1,26.24,28.79,89,7.0015,August,14,Sunday,2012
5299,2012-08-26 15:00:00,3,0,0,3,26.24,28.79,89,19.0012,August,15,Sunday,2012
5300,2012-08-26 16:00:00,3,0,0,3,26.24,28.79,89,19.0012,August,16,Sunday,2012
5301,2012-08-26 17:00:00,3,0,0,1,26.24,28.79,89,15.0013,August,17,Sunday,2012
5302,2012-08-26 18:00:00,3,0,0,2,26.24,28.79,89,6.0032,August,18,Sunday,2012
5303,2012-08-26 19:00:00,3,0,0,2,26.24,28.79,89,11.0014,August,19,Sunday,2012
5304,2012-08-26 20:00:00,3,0,0,1,26.24,28.79,89,11.0014,August,20,Sunday,2012
5305,2012-08-26 21:00:00,3,0,0,1,26.24,28.79,83,8.9981,August,21,Sunday,2012
5306,2012-08-26 22:00:00,3,0,0,1,25.42,28.03,88,6.0032,August,22,Sunday,2012
5307,2012-08-26 23:00:00,3,0,0,1,25.42,28.79,83,6.0032,August,23,Sunday,2012
5308,2012-08-27 00:00:00,3,0,1,1,25.42,28.79,83,0.0,August,0,Monday,2012
5309,2012-08-27 01:00:00,3,0,1,1,25.42,28.03,88,6.0032,August,1,Monday,2012
5310,2012-08-27 02:00:00,3,0,1,1,25.42,28.03,88,8.9981,August,2,Monday,2012
5311,2012-08-27 03:00:00,3,0,1,1,25.42,28.03,88,6.0032,August,3,Monday,2012
5312,2012-08-27 04:00:00,3,0,1,1,25.42,28.79,83,0.0,August,4,Monday,2012
5313,2012-08-27 05:00:00,3,0,1,1,25.42,28.03,88,0.0,August,5,Monday,2012
5314,2012-08-27 06:00:00,3,0,1,1,25.42,28.03,88,0.0,August,6,Monday,2012
5315,2012-08-27 07:00:00,3,0,1,1,27.06,30.305,83,0.0,August,7,Monday,2012
5316,2012-08-27 08:00:00,3,0,1,1,27.06,30.305,83,6.0032,August,8,Monday,2012
5317,2012-08-27 09:00:00,3,0,1,1,27.06,30.305,83,7.0015,August,9,Monday,2012
5318,2012-08-27 10:00:00,3,0,1,1,29.52,34.85,74,8.9981,August,10,Monday,2012
5319,2012-08-27 11:00:00,3,0,1,1,30.34,34.85,66,12.998,August,11,Monday,2012
5320,2012-08-27 12:00:00,3,0,1,1,31.16,35.605,62,0.0,August,12,Monday,2012
5321,2012-08-27 13:00:00,3,0,1,1,31.16,35.605,57,11.0014,August,13,Monday,2012
5322,2012-08-27 14:00:00,3,0,1,1,32.8,37.12,49,6.0032,August,14,Monday,2012
5323,2012-08-27 15:00:00,3,0,1,1,32.8,37.88,55,19.9995,August,15,Monday,2012
5324,2012-08-27 16:00:00,3,0,1,1,32.8,37.88,55,16.9979,August,16,Monday,2012
5325,2012-08-27 17:00:00,3,0,1,1,32.8,36.365,46,15.0013,August,17,Monday,2012
5326,2012-08-27 18:00:00,3,0,1,1,31.98,35.605,52,16.9979,August,18,Monday,2012
5327,2012-08-27 19:00:00,3,0,1,1,30.34,34.85,70,15.0013,August,19,Monday,2012
5328,2012-08-27 20:00:00,3,0,1,1,30.34,34.85,70,12.998,August,20,Monday,2012
5329,2012-08-27 21:00:00,3,0,1,1,29.52,34.85,74,12.998,August,21,Monday,2012
5330,2012-08-27 22:00:00,3,0,1,1,28.7,33.335,84,12.998,August,22,Monday,2012
5331,2012-08-27 23:00:00,3,0,1,1,28.7,33.335,84,11.0014,August,23,Monday,2012
5332,2012-08-28 00:00:00,3,0,1,1,28.7,33.335,84,16.9979,August,0,Tuesday,2012
5333,2012-08-28 01:00:00,3,0,1,1,27.88,31.82,89,12.998,August,1,Tuesday,2012
5334,2012-08-28 02:00:00,3,0,1,1,27.88,31.82,83,16.9979,August,2,Tuesday,2012
5335,2012-08-28 03:00:00,3,0,1,1,27.06,29.545,89,8.9981,August,3,Tuesday,2012
5336,2012-08-28 04:00:00,3,0,1,1,27.06,30.305,83,8.9981,August,4,Tuesday,2012
5337,2012-08-28 05:00:00,3,0,1,2,27.06,30.305,83,6.0032,August,5,Tuesday,2012
5338,2012-08-28 06:00:00,3,0,1,2,27.06,29.545,89,7.0015,August,6,Tuesday,2012
5339,2012-08-28 07:00:00,3,0,1,2,27.06,30.305,83,7.0015,August,7,Tuesday,2012
5340,2012-08-28 08:00:00,3,0,1,2,27.06,31.06,85,7.0015,August,8,Tuesday,2012
5341,2012-08-28 09:00:00,3,0,1,2,28.7,33.335,79,11.0014,August,9,Tuesday,2012
5342,2012-08-28 10:00:00,3,0,1,1,30.34,34.09,62,16.9979,August,10,Tuesday,2012
5343,2012-08-28 11:00:00,3,0,1,1,31.98,36.365,55,16.9979,August,11,Tuesday,2012
5344,2012-08-28 12:00:00,3,0,1,1,32.8,37.12,49,19.0012,August,12,Tuesday,2012
5345,2012-08-28 13:00:00,3,0,1,1,33.62,37.12,43,19.9995,August,13,Tuesday,2012
5346,2012-08-28 14:00:00,3,0,1,1,34.44,37.12,38,22.0028,August,14,Tuesday,2012
5347,2012-08-28 15:00:00,3,0,1,1,33.62,36.365,34,19.9995,August,15,Tuesday,2012
5348,2012-08-28 16:00:00,3,0,1,1,33.62,35.605,33,22.0028,August,16,Tuesday,2012
5349,2012-08-28 17:00:00,3,0,1,1,32.8,34.85,35,26.0027,August,17,Tuesday,2012
5350,2012-08-28 18:00:00,3,0,1,1,31.98,34.85,40,16.9979,August,18,Tuesday,2012
5351,2012-08-28 19:00:00,3,0,1,1,30.34,33.335,45,11.0014,August,19,Tuesday,2012
5352,2012-08-28 20:00:00,3,0,1,1,29.52,33.335,48,7.0015,August,20,Tuesday,2012
5353,2012-08-28 21:00:00,3,0,1,1,29.52,33.335,48,6.0032,August,21,Tuesday,2012
5354,2012-08-28 22:00:00,3,0,1,1,28.7,32.575,54,0.0,August,22,Tuesday,2012
5355,2012-08-28 23:00:00,3,0,1,1,27.88,31.82,57,0.0,August,23,Tuesday,2012
5356,2012-08-29 00:00:00,3,0,1,1,27.06,31.06,69,0.0,August,0,Wednesday,2012
5357,2012-08-29 01:00:00,3,0,1,1,26.24,30.305,69,8.9981,August,1,Wednesday,2012
5358,2012-08-29 02:00:00,3,0,1,1,25.42,29.545,73,8.9981,August,2,Wednesday,2012
5359,2012-08-29 03:00:00,3,0,1,1,25.42,29.545,73,7.0015,August,3,Wednesday,2012
5360,2012-08-29 04:00:00,3,0,1,1,24.6,29.545,73,15.0013,August,4,Wednesday,2012
5361,2012-08-29 05:00:00,3,0,1,1,24.6,29.545,73,12.998,August,5,Wednesday,2012
5362,2012-08-29 06:00:00,3,0,1,1,24.6,29.545,73,12.998,August,6,Wednesday,2012
5363,2012-08-29 07:00:00,3,0,1,1,26.24,30.305,65,6.0032,August,7,Wednesday,2012
5364,2012-08-29 08:00:00,3,0,1,1,27.06,31.06,61,11.0014,August,8,Wednesday,2012
5365,2012-08-29 09:00:00,3,0,1,1,28.7,32.575,51,12.998,August,9,Wednesday,2012
5366,2012-08-29 10:00:00,3,0,1,1,29.52,33.335,48,11.0014,August,10,Wednesday,2012
5367,2012-08-29 11:00:00,3,0,1,1,29.52,32.575,45,0.0,August,11,Wednesday,2012
5368,2012-08-29 12:00:00,3,0,1,1,31.16,34.09,40,0.0,August,12,Wednesday,2012
5369,2012-08-29 13:00:00,3,0,1,1,30.34,33.335,42,0.0,August,13,Wednesday,2012
5370,2012-08-29 14:00:00,3,0,1,1,31.16,34.09,40,6.0032,August,14,Wednesday,2012
5371,2012-08-29 15:00:00,3,0,1,1,31.16,34.09,40,12.998,August,15,Wednesday,2012
5372,2012-08-29 16:00:00,3,0,1,1,31.16,33.335,37,8.9981,August,16,Wednesday,2012
5373,2012-08-29 17:00:00,3,0,1,1,31.98,34.09,35,15.0013,August,17,Wednesday,2012
5374,2012-08-29 18:00:00,3,0,1,1,30.34,33.335,42,11.0014,August,18,Wednesday,2012
5375,2012-08-29 19:00:00,3,0,1,1,28.7,32.575,54,12.998,August,19,Wednesday,2012
5376,2012-08-29 20:00:00,3,0,1,1,27.88,31.82,57,0.0,August,20,Wednesday,2012
5377,2012-08-29 21:00:00,3,0,1,1,27.06,31.06,54,7.0015,August,21,Wednesday,2012
5378,2012-08-29 22:00:00,3,0,1,1,27.06,31.06,54,0.0,August,22,Wednesday,2012
5379,2012-08-29 23:00:00,3,0,1,1,27.06,31.06,57,0.0,August,23,Wednesday,2012
5380,2012-08-30 00:00:00,3,0,1,1,26.24,30.305,69,0.0,August,0,Thursday,2012
5381,2012-08-30 01:00:00,3,0,1,1,26.24,30.305,65,0.0,August,1,Thursday,2012
5382,2012-08-30 02:00:00,3,0,1,1,25.42,29.545,73,0.0,August,2,Thursday,2012
5383,2012-08-30 03:00:00,3,0,1,1,25.42,29.545,73,0.0,August,3,Thursday,2012
5384,2012-08-30 04:00:00,3,0,1,1,25.42,29.545,73,0.0,August,4,Thursday,2012
5385,2012-08-30 05:00:00,3,0,1,1,25.42,29.545,73,0.0,August,5,Thursday,2012
5386,2012-08-30 06:00:00,3,0,1,1,24.6,28.03,83,11.0014,August,6,Thursday,2012
5387,2012-08-30 07:00:00,3,0,1,1,26.24,30.305,73,0.0,August,7,Thursday,2012
5388,2012-08-30 08:00:00,3,0,1,1,27.06,31.06,65,0.0,August,8,Thursday,2012
5389,2012-08-30 09:00:00,3,0,1,1,28.7,32.575,58,0.0,August,9,Thursday,2012
5390,2012-08-30 10:00:00,3,0,1,1,29.52,33.335,54,0.0,August,10,Thursday,2012
5391,2012-08-30 11:00:00,3,0,1,1,31.16,34.09,40,6.0032,August,11,Thursday,2012
5392,2012-08-30 12:00:00,3,0,1,1,31.16,34.09,45,8.9981,August,12,Thursday,2012
5393,2012-08-30 13:00:00,3,0,1,1,31.16,34.09,48,7.0015,August,13,Thursday,2012
5394,2012-08-30 14:00:00,3,0,1,1,31.16,34.09,48,8.9981,August,14,Thursday,2012
5395,2012-08-30 15:00:00,3,0,1,1,32.8,36.365,46,11.0014,August,15,Thursday,2012
5396,2012-08-30 16:00:00,3,0,1,1,32.8,36.365,43,11.0014,August,16,Thursday,2012
5397,2012-08-30 17:00:00,3,0,1,1,33.62,36.365,34,15.0013,August,17,Thursday,2012
5398,2012-08-30 18:00:00,3,0,1,1,32.8,35.605,38,8.9981,August,18,Thursday,2012
5399,2012-08-30 19:00:00,3,0,1,1,31.16,34.09,48,8.9981,August,19,Thursday,2012
5400,2012-08-30 20:00:00,3,0,1,1,30.34,34.09,58,11.0014,August,20,Thursday,2012
5401,2012-08-30 21:00:00,3,0,1,1,29.52,34.09,66,8.9981,August,21,Thursday,2012
5402,2012-08-30 22:00:00,3,0,1,1,28.7,32.575,70,0.0,August,22,Thursday,2012
5403,2012-08-30 23:00:00,3,0,1,1,28.7,33.335,74,7.0015,August,23,Thursday,2012
5404,2012-08-31 00:00:00,3,0,1,1,27.88,31.82,83,11.0014,August,0,Friday,2012
5405,2012-08-31 01:00:00,3,0,1,1,27.88,31.82,83,11.0014,August,1,Friday,2012
5406,2012-08-31 02:00:00,3,0,1,1,27.06,29.545,89,8.9981,August,2,Friday,2012
5407,2012-08-31 03:00:00,3,0,1,1,27.06,29.545,89,7.0015,August,3,Friday,2012
5408,2012-08-31 04:00:00,3,0,1,1,26.24,28.79,89,8.9981,August,4,Friday,2012
5409,2012-08-31 05:00:00,3,0,1,1,26.24,28.79,89,11.0014,August,5,Friday,2012
5410,2012-08-31 06:00:00,3,0,1,2,26.24,28.79,89,11.0014,August,6,Friday,2012
5411,2012-08-31 07:00:00,3,0,1,2,26.24,28.79,89,6.0032,August,7,Friday,2012
5412,2012-08-31 08:00:00,3,0,1,2,28.7,33.335,74,0.0,August,8,Friday,2012
5413,2012-08-31 09:00:00,3,0,1,1,30.34,34.85,70,0.0,August,9,Friday,2012
5414,2012-08-31 10:00:00,3,0,1,1,31.16,35.605,62,6.0032,August,10,Friday,2012
5415,2012-08-31 11:00:00,3,0,1,1,35.26,37.12,28,19.9995,August,11,Friday,2012
5416,2012-08-31 12:00:00,3,0,1,1,35.26,37.12,26,16.9979,August,12,Friday,2012
5417,2012-08-31 13:00:00,3,0,1,1,36.08,37.88,27,22.0028,August,13,Friday,2012
5418,2012-08-31 14:00:00,3,0,1,1,36.9,38.635,25,15.0013,August,14,Friday,2012
5419,2012-08-31 15:00:00,3,0,1,1,36.9,39.395,27,19.9995,August,15,Friday,2012
5420,2012-08-31 16:00:00,3,0,1,1,36.9,39.395,27,16.9979,August,16,Friday,2012
5421,2012-08-31 17:00:00,3,0,1,1,36.08,38.635,32,11.0014,August,17,Friday,2012
5422,2012-08-31 18:00:00,3,0,1,1,35.26,37.88,36,16.9979,August,18,Friday,2012
5423,2012-08-31 19:00:00,3,0,1,1,32.8,37.12,49,8.9981,August,19,Friday,2012
5424,2012-08-31 20:00:00,3,0,1,1,32.8,37.12,49,8.9981,August,20,Friday,2012
5425,2012-08-31 21:00:00,3,0,1,1,31.16,35.605,58,12.998,August,21,Friday,2012
5426,2012-08-31 22:00:00,3,0,1,1,31.16,35.605,58,12.998,August,22,Friday,2012
5427,2012-08-31 23:00:00,3,0,1,1,30.34,34.09,62,7.0015,August,23,Friday,2012
5428,2012-09-20 00:00:00,3,0,1,1,20.5,24.24,63,0.0,September,0,Thursday,2012
5429,2012-09-20 01:00:00,3,0,1,1,18.86,22.725,72,7.0015,September,1,Thursday,2012
5430,2012-09-20 02:00:00,3,0,1,1,18.86,22.725,72,6.0032,September,2,Thursday,2012
5431,2012-09-20 03:00:00,3,0,1,1,18.04,21.97,77,0.0,September,3,Thursday,2012
5432,2012-09-20 04:00:00,3,0,1,1,18.04,21.97,77,7.0015,September,4,Thursday,2012
5433,2012-09-20 05:00:00,3,0,1,1,18.04,21.97,77,7.0015,September,5,Thursday,2012
5434,2012-09-20 06:00:00,3,0,1,1,18.04,21.97,77,0.0,September,6,Thursday,2012
5435,2012-09-20 07:00:00,3,0,1,1,18.86,22.725,82,7.0015,September,7,Thursday,2012
5436,2012-09-20 08:00:00,3,0,1,1,20.5,24.24,68,6.0032,September,8,Thursday,2012
5437,2012-09-20 09:00:00,3,0,1,1,22.96,26.515,60,6.0032,September,9,Thursday,2012
5438,2012-09-20 10:00:00,3,0,1,1,23.78,27.275,53,6.0032,September,10,Thursday,2012
